Population,Plant_ID,Fruit_nr,Treatment,Missing_seeds,Seeds_counted,Seeds_estimate,Seeds_counted_including_estimated,fruit_length,Branch ,Comments,Seeds_model_OR_direct_count,Seeds_model_from_fruits_at least_5mm,Seeds_final
G7,20,4,n,0,4,,4,,0,,,,4
G7,20,8,hp,0,2,,2,,1,,,,2
G7,20,1,n,0,2,,2,,0,,,,2
G7,20,5,hp,0,1,,1,,0,,,,1
G7,20,2,hp,0,0,,0,,0,,,,0
G7,20,3,c,0,0,,0,,0,,,,0
G7,20,4,c,0,0,,0,,0,,,,0
G7,21,3,c,0,6,,6,,0,,,,6
G7,21,2,n,0,5,,5,,0,,,,5
G7,21,5,hp,0,3,,3,,1,,,,3
G7,21,6,c,0,3,,3,,1,,,,3
G7,21,3,n,0,3,,3,,0,,,,3
G7,21,2,hp,0,2,,2,,0,,,,2
G7,21,1,hp,0,1,,1,,0,,,,1
G7,21,1,n,0,1,,1,,0,,,,1
G7,21,4,c,0,0,,0,,0,,,,0
G7,22,2,c,0,24,,24,,0,,,,24
G7,22,3,hp,0,20,,20,,0,,,,20
G7,22,7,hp,0,20,,20,,1,,,,20
G7,22,6,hp,0,17,,17,,1,,,,17
G7,22,4,n,0,13,,13,,1,,,,13
G7,22,1,hp,0,7,,7,,0,,,,7
G7,22,1,n,0,5,,5,,0,,,,5
G7,22,8,c,0,4,,4,,0,,,,4
G7,22,4,c,0,3,,3,,0,,,,3
G7,22,5,c,0,3,,3,,0,,,,3
G7,22,2,n,0,0,,0,,0,,,,0
G7,22,3,n,0,0,,0,,0,,,,0
G7,23,1,c,0,7,,7,,0,,,,7
G7,23,2,hp,0,0,,0,,0,,,,0
G7,23,3,hp,0,0,,0,,1,,,,0
G7,23,1,n,0,0,,0,,0,,,,0
G7,25,2,n,0,19,,19,,0,,,,19
G7,25,1,c,0,11,,11,,0,,,,11
G7,25,1,n,0,9,,9,,0,,,,9
G7,25,2,hp,0,6,,6,,0,,,,6
G7,25,3,c,0,5,,5,,0,,,,5
G7,25,3,n,0,5,,5,,0,,,,5
G7,25,4,hp,0,0,,0,,0,,,,0
G7,25,5,hp,0,0,,0,,0,,,,0
G7,25,6,c,0,0,,0,,0,,,,0
G7,26,8,hp,0,33,,33,,1,,,,33
G7,26,3,hp,0,30,,30,,0,,,,30
G7,26,3,n,0,25,,25,,1,,,,25
G7,26,1,n,0,23,,23,,0,,,,23
G7,26,2,hp,0,22,,22,,0,,,,22
G7,26,1,c,0,21,,21,,0,,,,21
G7,26,4,c,0,20,,20,,0,,,,20
G7,26,10,hp,0,18,,18,,1,,,,18
G7,26,5,hp,0,15,,15,,1,,,,15
G7,26,6,c,0,12,,12,,1,,,,12
G7,26,2,n,0,12,,12,,0,,,,12
G7,26,9,c,0,11,,11,,1,,,,11
G7,26,7,c,0,10,,10,,1,,,,10
G7,26,5,n,0,3,,3,,1,,,,3
G7,26,4,n,0,2,,2,,1,,,,2
G7,27,5,c,0,22,,22,,1,,,,22
G7,27,6,hp,0,15,,15,,1,,,,15
G7,27,4,hp,0,12,,12,,0,,,,12
G7,27,3,c,0,8,,8,,0,,,,8
G7,27,10,hp,0,7,,7,,1,,,,7
G7,27,1,hp,0,6,,6,,0,,,,6
G7,27,9,c,0,5,,5,,1,,,,5
G7,27,7,c,0,1,,1,,1,,,,1
G7,27,8,hp,0,1,,1,,1,,,,1
G7,27,2,c,0,0,,0,,0,,,,0
G7,28,1,c,0,21,,21,,0,,,,21
G7,28,5,c,0,18,,18,,0,,,,18
G7,28,6,c,0,16,,16,,0,,,,16
G7,28,7,hp,0,15,,15,,0,,,,15
G7,28,2,hp,0,14,,14,,0,,,,14
G7,28,3,hp,0,11,,11,,0,,,,11
G7,28,8,c,0,6,,6,,0,,,,6
G7,28,10,c,0,4,,4,,0,,,,4
G7,28,4,hp,0,1,,1,,0,,,,1
G7,28,9,hp,0,0,,0,,0,,,,0
G7,30,6,hp,0,40,,40,,0,,,,40
G7,30,8,hp,0,40,,40,,0,,,,40
G7,30,2,n,0,38,,38,,0,,,,38
G7,30,7,c,0,37,,37,,0,,,,37
G7,30,1,n,0,36,,36,,0,,,,36
G7,30,10,hp,0,35,,35,,0,,,,35
G7,30,4,hp,0,34,,34,,0,,,,34
G7,30,5,n,0,33,,33,,0,,,,33
G7,30,9,c,0,28,,28,,0,,,,28
G7,30,1,c,0,25,,25,,0,,,,25
G7,30,3,n,0,25,,25,,0,,,,25
G7,30,3,hp,0,24,,24,,0,,,,24
G7,30,2,c,0,10,,10,,0,,,,10
G7,30,5,c,0,5,,5,,0,,,,5
G8,31,2,hp,0,34,,34,,0,,,,34
G8,31,1,n,0,30,,30,,0,,,,30
G8,31,5,hp,0,19,,19,,1,,,,19
G8,31,9,hp,0,19,,19,,1,,,,19
G8,31,3,hp,0,12,,12,,0,,,,12
G8,31,6,c,0,9,,9,,1,,,,9
G8,31,1,c,0,6,,6,,0,,,,6
G8,31,3,n,0,5,,5,,0,,,,5
G8,31,4,c,0,0,,0,,0,,,,0
G8,31,7,hp,0,0,,0,,1,,,,0
G8,31,8,c,0,0,,0,,1,,,,0
G8,31,2,n,0,0,,0,,0,,,,0
G8,31,4,n,0,0,,0,,0,,,,0
G8,32,1,hp,0,26,,26,,0,,,,26
G8,32,8,c,0,25,,25,,0,,,,25
G8,32,3,n,0,23,,23,,0,,,,23
G8,32,1,n,0,16,,16,,0,,,,16
G8,32,4,c,0,14,,14,,1,,,,14
G8,32,2,c,0,13,,13,,0,,,,13
G8,32,6,hp,0,6,,6,,1,,,,6
G8,32,3,hp,0,5,,5,,1,,,,5
G8,32,5,hp,0,2,,2,,1,,,,2
G8,32,7,c,0,0,,0,,0,,,,0
G8,32,2,n,0,0,,0,,0,,,,0
G8,32,4,n,0,0,,0,,0,,,,0
G8,33,2,n,0,32,,32,,0,,,,32
G8,33,3,hp,0,22,,22,,0,,,,22
G8,33,1,c,0,8,,8,,0,,,,8
G8,33,1,n,0,8,,8,,0,,,,8
G8,33,4,c,0,7,,7,,0,,,,7
G8,33,2,hp,0,5,,5,,0,,,,5
G8,34,2,n,0,7,,7,,0,,,,7
G8,34,1,n,0,6,,6,,0,,,,6
G8,34,3,hp,0,3,,3,,1,,,,3
G8,34,1,c,0,2,,2,,1,,,,2
G8,34,2,c,0,0,,0,,1,,,,0
G8,35,4,n,0,40,,40,,0,extras,,,40
G8,35,2,n,0,35,,35,,0,,,,35
G8,35,1,c,0,17,,17,,0,,,,17
G8,35,4,hp,0,12,,12,,0,,,,12
G8,35,2,hp,0,9,,9,,0,,,,9
G8,35,3,c,0,7,,7,,0,,,,7
G8,35,1,n,0,5,,5,,0,,,,5
G8,35,3,n,0,3,,3,,0,extras,,,3
G8,36,4,hp,0,27,,27,,0,,,,27
G8,36,2,c,0,14,,14,,0,,,,14
G8,36,2,n,0,14,,14,,0,,,,14
G8,36,1,n,0,10,,10,,0,,,,10
G8,36,3,c,0,3,,3,,0,,,,3
G8,36,1,hp,0,0,,0,,0,,,,0
G8,37,1,n,0,10,,10,,0,,,,10
G8,37,2,c,0,3,,3,,0,,,,3
G8,37,1,hp,0,0,,0,,0,,,,0
G8,38,1,c,0,10,,10,,0,,,,10
G8,38,3,n,0,6,,6,,0,,,,6
G8,38,5,c,0,4,,4,,1,,,,4
G8,38,1,n,0,3,,3,,0,,,,3
G8,38,2,hp,0,1,,1,,0,,,,1
G8,38,4,n,0,1,,1,,0,,,,1
G8,38,3,c,0,0,,0,,0,,,,0
G8,38,4,hp,0,0,,0,,0,,,,0
G8,38,6,hp,0,0,,0,,1,,,,0
G8,38,7,c,0,0,,0,,1,,,,0
G8,38,8,hp,0,0,,0,,1,,,,0
G8,38,2,n,0,0,,0,,0,,,,0
G8,39,2,hp,0,8,,8,,0,,,,8
G8,39,2,n,0,6,,6,,0,,,,6
G8,39,4,hp,0,4,,4,,0,,,,4
G8,39,1,n,0,4,,4,,0,,,,4
G8,39,1,c,0,2,,2,,0,,,,2
G8,39,3,c,0,1,,1,,0,,,,1
G8,40,1,c,0,0,,0,,0,,,,0
G8,40,1,n,0,0,,0,,0,,,,0
G8,41,5,c,0,21,,21,,0,,,,21
G8,41,2,hp,0,11,,11,,0,,,,11
G8,41,1,c,0,8,,8,,0,,,,8
G8,41,4,hp,0,3,,3,,0,,,,3
G8,41,3,c,0,0,,0,,0,,,,0
G8,41,6,hp,0,0,,0,,0,,,,0
G8,42,3,c,0,18,,18,,0,,,,18
G8,42,2,hp,0,8,,8,,0,,,,8
G8,42,1,c,0,6,,6,,0,,,,6
G8,42,4,hp,0,1,,1,,0,,,,1
G8,42,5,c,0,0,,0,,0,,,,0
G8,42,6,hp,0,0,,0,,0,,,,0
G8,43,4,c,0,1,,1,,1,,,,1
G8,43,1,c,0,0,,0,,0,,,,0
G8,43,2,hp,0,0,,0,,0,,,,0
G8,43,3,c,0,0,,0,,1,,,,0
G8,43,5,hp,0,0,,0,,1,,,,0
G8,44,1,n,0,19,,19,,0,,,,19
G8,44,2,c,0,14,,14,,0,,,,14
G8,44,2,n,0,7,,7,,0,,,,7
G8,44,1,hp,0,2,,2,,0,,,,2
G8,44,3,hp,0,2,,2,,0,,,,2
G8,45,3,c,0,33,,33,,0,,,,33
G8,45,1,n,0,18,,18,,0,,,,18
G8,45,4,hp,0,17,,17,,0,,,,17
G8,45,2,c,0,14,,14,,0,,,,14
G8,45,2,n,0,2,,2,,0,,,,2
G8,45,1,hp,0,0,,0,,0,,,,0
G8,46,3,n,0,42,,42,,0,,,,42
G8,46,3,c,0,26,,26,,0,,,,26
G8,46,2,n,0,12,,12,,0,,,,12
G8,46,1,c,0,0,,0,,0,,,,0
G8,46,2,hp,0,0,,0,,0,,,,0
G8,46,4,c,0,0,,0,,0,,,,0
G8,46,5,hp,0,0,,0,,0,,,,0
G8,46,1,n,0,0,,0,,0,,,,0
G8,47,1,c,0,10,,10,,0,,,,10
G8,47,3,hp,0,3,,3,,0,,,,3
G8,47,2,hp,0,0,,0,,0,,,,0
G8,47,4,c,0,0,,0,,0,,,,0
G8,47,1,n,0,0,,0,,0,,,,0
G8,47,2,n,0,0,,0,,0,,,,0
G8,48,2,hp,0,35,,35,,0,,,,35
G8,48,1,c,0,32,,32,,0,,,,32
G8,48,1,n,0,11,,11,,0,,,,11
G8,48,2,n,0,9,,9,,0,,,,9
G8,48,3,hp,0,0,,0,,1,,,,0
G8,48,4,c,0,0,,0,,1,,,,0
G8,49,6,hp,0,39,,39,,1,,,,39
G8,49,1,hp,0,33,,33,,0,,,,33
G8,49,5,c,0,30,,30,,1,,,,30
G8,49,8,hp,0,27,,27,,1,,,,27
G8,49,2,c,0,25,,25,,0,,,,25
G8,49,4,c,0,18,,18,,1,,,,18
G8,49,2,n,0,17,,17,,0,,,,17
G8,49,3,n,0,11,,11,,1,,,,11
G8,49,5,n,0,10,,10,,1,,,,10
G8,49,1,n,0,9,,9,,0,,,,9
G8,49,3,hp,0,8,,8,,1,,,,8
G8,49,7,c,0,8,,8,,1,,,,8
G8,49,4,n,0,8,,8,,1,,,,8
G8,49,9,c,0,1,,1,,1,,,,1
G8,50,6,hp,0,40,,40,,1,,,,40
G8,50,8,hp,0,36,,36,,1,,,,36
G8,50,4,hp,0,28,,28,,0,,,,28
G8,50,1,hp,0,27,,27,,0,,,,27
G8,50,2,c,0,27,,27,,0,,,,27
G8,50,5,n,0,21,,21,,1,,,,21
G8,50,10,hp,0,17,,17,,1,,,,17
G8,50,1,n,0,15,,15,,0,,,,15
G8,50,4,n,0,11,,11,,1,,,,11
G8,50,3,c,0,10,,10,,0,,,,10
G8,50,2,n,0,10,,10,,0,,,,10
G8,50,3,n,0,10,,10,,0,,,,10
G8,50,5,c,0,3,,3,,1,,,,3
G8,50,7,c,0,1,,1,,1,,,,1
G8,50,9,c,0,0,,0,,1,,,,0
G8,51,3,hp,0,38,,38,,0,,,,38
G8,51,2,c,0,33,,33,,0,,,,33
G8,51,1,c,0,26,,26,,0,,,,26
G8,51,7,c,0,19,,19,,1,,,,19
G8,51,10,c,0,18,,18,,1,,,,18
G8,51,9,hp,0,15,,15,,1,,,,15
G8,51,4,hp,0,0,,0,,0,,,,0
G8,51,5,c,0,0,,0,,0,,,,0
G8,51,6,hp,0,0,,0,,0,,,,0
G8,51,8,hp,0,0,,0,,1,,,,0
G8,51,1,n,0,0,,0,,0,,,,0
G8,51,2,n,0,0,,0,,0,,,,0
G8,51,3,n,0,0,,0,,0,,,,0
G8,51,4,n,0,0,,0,,0,,,,0
G8,51,5,n,0,0,,0,,0,,,,0
G8,52,3,hp,0,41,,41,,0,,,,41
G8,52,1,hp,0,40,,40,,0,,,,40
G8,52,7,c,0,17,,17,,0,,,,17
G8,52,2,c,0,16,,16,,0,,,,16
G8,52,4,c,0,12,,12,,0,,,,12
G8,52,3,n,0,12,,12,,0,,,,12
G8,52,1,n,0,8,,8,,0,,,,8
G8,52,2,n,0,8,,8,,0,,,,8
G8,52,6,hp,0,3,,3,,0,,,,3
G8,52,8,hp,0,3,,3,,0,,,,3
G8,52,9,c,0,3,,3,,0,,,,3
G8,52,5,hp,0,2,,2,,0,,,,2
G8,52,4,n,0,2,,2,,0,,,,2
G8,53,3,hp,0,30,,30,,0,,,,30
G8,53,4,hp,0,24,,24,,0,,,,24
G8,53,1,c,0,15,,15,,0,,,,15
G8,53,8,hp,0,11,,11,,1,,,,11
G8,53,1,n,0,6,,6,,0,,,,6
G8,53,2,n,0,6,,6,,0,,,,6
G8,53,6,hp,0,5,,5,,0,,,,5
G8,53,4,n,0,5,,5,,0,,,,5
G8,53,2,c,0,2,,2,,0,,,,2
G8,53,7,c,0,2,,2,,1,,,,2
G8,53,3,n,0,1,,1,,0,,,,1
G8,53,5,c,0,0,,0,,0,,,,0
G8,54,1,hp,0,0,,0,,0,,,,0
G8,55,10,hp,0,13,,13,,1,,,,13
G8,55,3,hp,0,12,,12,,0,,,,12
G8,55,9,c,0,10,,10,,1,,,,10
G8,55,8,hp,0,9,,9,,1,,,,9
G8,55,1,n,0,9,,9,,0,,,,9
G8,55,1,c,0,6,,6,,0,,,,6
G8,55,4,n,0,3,,3,,1,,,,3
G8,55,4,c,0,2,,2,,0,,,,2
G8,55,6,hp,0,2,,2,,0,,,,2
G8,55,7,c,0,2,,2,,1,,,,2
G8,55,2,n,0,1,,1,,0,,,,1
G8,55,5,n,0,1,,1,,1,,,,1
G8,55,2,hp,0,0,,0,,0,,,,0
G8,55,5,c,0,0,,0,,0,,,,0
G8,55,3,n,0,0,,0,,0,,,,0
G8,57,2,hp,0,22,,22,,0,,,,22
G8,57,1,c,0,12,,12,,0,,,,12
G8,57,3,c,0,9,,9,,0,,,,9
G8,57,4,hp,0,3,,3,,0,,,,3
G8,57,2,n,0,1,,1,,0,,,,1
G8,57,1,n,0,0,,0,,0,,,,0
G8,58,1,c,0,0,,0,,0,undeveloped plant,,,0
G8,58,2,hp,0,0,,0,,0,undeveloped plant,,,0
G8,58,3,c,0,0,,0,,0,undeveloped plant,,,0
G8,58,1,n,0,0,,0,,0,undeveloped plant,,,0
G8,58,2,n,0,0,,0,,0,undeveloped plant,,,0
G8,58,3,n,0,0,,0,,0,undeveloped plant,,,0
G8,60,2,n,0,29,,29,,1,,,,29
G8,60,1,c,0,4,,4,,0,,,,4
G8,60,3,c,0,4,,4,,1,,,,4
G8,60,1,n,0,4,,4,,0,,,,4
G8,60,2,hp,0,0,,0,,0,,,,0
G9,65,1,hp,0,30,,30,,0,,,,30
G9,65,3,hp,0,30,,30,,0,,,,30
G9,65,2,hp,0,26,,26,,0,,,,26
G9,65,3,n,0,25,,25,,0,,,,25
G9,65,4,hp,0,22,,22,,0,,,,22
G9,65,5,c,0,21,,21,,0,,,,21
G9,65,8,c,0,21,,21,,0,,,,21
G9,65,2,n,0,21,,21,,0,,,,21
G9,65,5,n,0,18,,18,,0,,,,18
G9,65,4,n,0,10,,10,,0,,,,10
G9,65,7,c,0,7,,7,,0,,,,7
G9,65,1,n,0,5,,5,,0,,,,5
G9,65,6,c,0,1,,1,,0,,,,1
G9,65,9,hp,0,1,,1,,0,,,,1
G9,65,10,c,0,0,,0,,0,,,,0
G9,66,3,n,0,34,,34,,0,,,,34
G9,66,1,n,0,27,,27,,0,,,,27
G9,66,2,n,0,26,,26,,0,,,,26
G9,66,10,c,0,20,,20,,1,,,,20
G9,66,4,n,0,16,,16,,0,,,,16
G9,66,3,c,0,12,,12,,0,,,,12
G9,66,2,hp,0,9,,9,,0,,,,9
G9,66,9,hp,0,5,,5,,1,,,,5
G9,66,5,hp,0,4,,4,,0,,,,4
